,Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit
1,D.Montgomery o59.5 rushing yards,Rotowire Sleeper,Detroit Lions,d.montgomery,Seattle Seahawks,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,68,6,81,27,Rain,Ford Field,indoors,turf,100.0,1.5,3.0,1.5
19,T.Pollard o51.5 rushing yards,Sam Farley,Tennessee Titans,t.pollard,Miami Dolphins,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,85,7,75,8,Partly Cloudy,Hard Rock,outdoors,grass,100.0,0.75,1.5,0.75
21,K.Walker o51.5 rushing yards,Rotowire Sleeper,Seattle Seahawks,k.walker,Detroit Lions,0.0,1.0,1,1.0,1,1.0,1,68,6,89,2,Foggy,Ford Field,indoors,turf,100.0,1.5,3.0,1.5
24,J.Waddle o0.5 Rush Yds,MoneylineHacks,Miami Dolphins,j.waddle,Tennessee Titans,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,87,7,68,3,Partly Cloudy,Hard Rock,outdoors,grass,235.0,0.5,1.675,1.175
54,D.Montgomery o63.5 Rush Yds,rsura_,Detroit Lions,d.montgomery,Seattle Seahawks,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,70,5,75,2,Foggy,Ford Field,indoors,turf,-120.0,1.2,2.2,1.0000000000000002
60,D.Montgomery o63.5 Rush Yds,LinesAtLunch,Detroit Lions,d.montgomery,Seattle Seahawks,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,70,5,75,2,Foggy,Ford Field,indoors,turf,-120.0,1.2,2.2,1.0000000000000002
70,Z.Charbonnet o17.5 rushing yards,Rotowire Prizepicks,Seattle Seahawks,z.charbonnet,Detroit Lions,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,70,5,75,2,Foggy,Ford Field,indoors,turf,100.0,1.5,3.0,1.5
85,W.Levis o15.5 Rush Yds,MoneylineHacks,Tennessee Titans,w.levis,Miami Dolphins,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,87,6,70,2,Partly Cloudy,Hard Rock,outdoors,grass,100.0,0.5,1.0,0.5
106,T.Pollard o51.5 Rush Yds,theprophunter0_,Tennessee Titans,t.pollard,Miami Dolphins,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,89,10,70,2,Clear,Hard Rock,outdoors,grass,-120.0,1.2,2.2,1.0000000000000002
110,J.Gibbs o51.5 Rush Yds,ThePropfessor_,Detroit Lions,j.gibbs,Seattle Seahawks,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,73,7,86,9,Mostly Cloudy,Ford Field,indoors,turf,-110.0,1.1,2.1,1.0
